hit_id,sent_text,lemma_window,colloc,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
apw_eng_20041203_0296_16:1-8-9,"And without more spending , companies have been less willing to create new jobs , which would mean more consumers with disposable income .",.,,apw_eng_20041203_0296_16,"With gasoline and other energy prices unusually high , consumers have been less willing to spend , as seen by the sluggish start to the holiday shopping season .","and without more spending , companies have been less willing to create new jobs , which would mean more consumers with disposable income .","and without more spending , company have be less willing to create new job , which would mean more consumer with disposable income .","Tech stocks gained traction after Intel Corp. 's bullish mid-quarter update , released late Thursday .",without,less,willing,without,less,willing,1,8,9,"{'lemma': 'willing', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'without', 'ix': 1, 'xpos': 'IN', 'deprel': 'prep', 'head': 'willing'}",prep,"{'lemma': 'willing', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'less', 'ix': 8, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'willing'}",advmod,apw_eng_200412,1-8-9,immediateNeg
apw_eng_20041203_0281_9:25-26-27,"But with just 4,600 net jobs added in November _ well below this year 's monthly average of 18,000 _ it seems the economy is n't as robust as the central bank might like .","but with just 4,600 net job add in November _ well below this year 's monthly average of 18,000 _ it seem the economy be not as robust as the central bank might like .",,apw_eng_20041203_0281_9,"Before Friday 's jobs report , many thought the central bank , which last increased its key policy interest rate to 2.5 percent in October , would boost rates by another quarter-point next Tuesday .","but with just 4,600 net jobs added in November _ well below this year 's monthly average of 18,000 _ it seems the economy is n't as robust as the central bank might like .","but with just 4,600 net job add in November _ well below this year 's monthly average of 18,000 _ it seem the economy be not as robust as the central bank might like .",Sectors directly affected by the rising dollar have been hardest hit .,n't,as,robust,n't,as,robust,25,26,27,"{'lemma': 'robust', 'ix': 27, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'seem'}","{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'neg', 'head': 'robust'}",neg,"{'lemma': 'robust', 'ix': 27, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'seem'}","{'lemma': 'as', 'ix': 26, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'robust'}",advmod,apw_eng_200412,25-26-27,immediateNeg
apw_eng_20041203_0268_2:4-5-6,"-LBQ-  The picture is n't very good ,  -RDQ-  said Hamid Mamdouh , director of the WTO Trade in Services Division .","`` the picture be not very good , '' say Hamid Mamdouh , director of the WTO Trade in Services Division .",,apw_eng_20041203_0268_2,"Governments trying to agree on a sweeping accord to liberalize global commerce must step up efforts to reach a deal on service industries , such as banking , telecommunications and transport , a senior World Trade Organization official said Friday .","`` The picture is n't very good , '' said Hamid Mamdouh , director of the WTO Trade in Services Division .","`` the picture be not very good , '' say Hamid Mamdouh , director of the WTO Trade in Services Division .",-LBQ-  The most acute problem is that time is running out .  -RDQ-,n't,very,good,n't,very,good,4,5,6,"{'lemma': 'good', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'good'}",neg,"{'lemma': 'good', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'very', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}",advmod,apw_eng_200412,4-5-6,immediateNeg
apw_eng_20041203_0235_10:4-5-6,But some economists were n't too pessimistic .,but some economist be not too pessimistic .,,apw_eng_20041203_0235_10,"September 's job numbers also were changed , falling 20,000 to 119,000 .",but some economists were n't too pessimistic .,but some economist be not too pessimistic .,"-LBQ-  It 's not great job growth , but it 's decent ,  -RDQ-  said Joel Naroff , president of Naroff Economic Advisors .",n't,too,pessimistic,n't,too,pessimistic,4,5,6,"{'lemma': 'pessimistic', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'pessimistic'}",neg,"{'lemma': 'pessimistic', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'too', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'pessimistic'}",advmod,apw_eng_200412,4-5-6,immediateNeg
apw_eng_20041203_0220_4:26-27-28,"However , the per capita GDP of other countries on track to join the EU also falls short of the EU average , though they are not as poor as Turkey .","however , the per capita GDP of other country on track to join the EU also fall short of the EU average , though they be not as poor as Turkey .",,apw_eng_20041203_0220_4,Turkey 's relative poverty compared to other members of the 25-nation bloc has been used as an argument by some against opening membership talks .,"however , the per capita GDP of other countries on track to join the EU also falls short of the EU average , though they are not as poor as Turkey .","however , the per capita GDP of other country on track to join the EU also fall short of the EU average , though they be not as poor as Turkey .",Croatia 's per capita GDP is only 46 percent of the EU average .,not,as,poor,not,as,poor,26,27,28,"{'lemma': 'poor', 'ix': 28, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'fall'}","{'lemma': 'not', 'ix': 26, 'xpos': 'RB', 'deprel': 'neg', 'head': 'poor'}",neg,"{'lemma': 'poor', 'ix': 28, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'fall'}","{'lemma': 'as', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'poor'}",advmod,apw_eng_200412,26-27-28,immediateNeg
apw_eng_20041203_0187_3:41-42-43,"With midfielders Luis Figo and Jose Maria  -LBQ-  Guti  -RDQ-  Gutierrez suspended and Zinedine Zidane slowly recovering from back trouble , Madrid coach Mariano Garcia Remon will rely heavily on Beckham against 15th-placed Villarreal to feed a forward line he 's not so worried about .","with midfielder Luis Figo and Jose Maria `` Guti '' Gutierrez suspend and Zinedine Zidane slowly recover from back trouble , Madrid coach Mariano Garcia Remon will rely heavily on Beckham against 15th-placed villarreal to feed a forward line he be not so worried about .",,apw_eng_20041203_0187_3,"Barcelona should beat another tail-ender , Malaga , to remain on top of the standings , but Madrid is keen to stay on its rival 's shoulder while nursing injuries and suspensions .","with midfielders Luis Figo and Jose Maria `` Guti '' Gutierrez suspended and Zinedine Zidane slowly recovering from back trouble , Madrid coach Mariano Garcia Remon will rely heavily on Beckham against 15th-placed Villarreal to feed a forward line he 's not so worried about .","with midfielder Luis Figo and Jose Maria `` Guti '' Gutierrez suspend and Zinedine Zidane slowly recover from back trouble , Madrid coach Mariano Garcia Remon will rely heavily on Beckham against 15th-placed villarreal to feed a forward line he be not so worried about .",Michael Owen is expected to partner Ronaldo after netting his fifth goal in six league matches last weekend .,not,so,worried,not,so,worried,41,42,43,"{'lemma': 'worried', 'ix': 43, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'line'}","{'lemma': 'not', 'ix': 41, 'xpos': 'RB', 'deprel': 'neg', 'head': 'worried'}",neg,"{'lemma': 'worried', 'ix': 43, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'line'}","{'lemma': 'so', 'ix': 42, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'worried'}",advmod,apw_eng_200412,41-42-43,immediateNeg
apw_eng_20041203_0157_5:29-31-32,"-LBQ-  I have no information on the date the President of the Republic has in mind ,  -RDQ-  government spokesman Jean-Francois Cope told France-Inter radio , adding that  -LBQ-  nothing is technically possible before springtime .  -RDQ-","`` I have no information on the date the President of the Republic have in mind , '' government spokesman Jean-Francois Cope tell france-inter radio , add that `` nothing be technically possible before springtime . ''",,apw_eng_20041203_0157_5,French President Jacques Chirac has already promised to hold the referendum in the second half of next year but has not set a date .,"`` I have no information on the date the President of the Republic has in mind , '' government spokesman Jean-Francois Cope told France-Inter radio , adding that `` nothing is technically possible before springtime . ''","`` I have no information on the date the President of the Republic have in mind , '' government spokesman Jean-Francois Cope tell france-inter radio , add that `` nothing be technically possible before springtime . ''","Cope said that before organizing the referendum , several administrative matters needed to be tended to first , including revising the French constitution and holding a parliamentary debate .",nothing,technically,possible,nothing,technically,possible,29,31,32,"{'lemma': 'possible', 'ix': 32, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'add'}","{'lemma': 'nothing', 'ix': 29, 'xpos': 'NN', 'deprel': 'nsubj', 'head': 'possible'}",nsubj,"{'lemma': 'possible', 'ix': 32, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'add'}","{'lemma': 'technically', 'ix': 31, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'possible'}",advmod,apw_eng_200412,29-31-32,immediateNeg
apw_eng_20041203_0147_5:22-24-25,"Asked about The Times report , Guo replied  -COL-   -LBQ-  If Lenovo wanted to further expand its PC capacity , I would n't be very surprised .  -RDQ-","ask about the Times report , Guo reply : `` if Lenovo want to further expand its pc capacity , I would not be very surprised . ''",,apw_eng_20041203_0147_5,"Guo Tongyan , a Lenovo marketing manager in Beijing , said he had not heard of such plans , but noted the company was building up its personal computer business .","asked about The Times report , Guo replied : `` If Lenovo wanted to further expand its PC capacity , I would n't be very surprised . ''","ask about the Times report , Guo reply : `` if Lenovo want to further expand its pc capacity , I would not be very surprised . ''","-LBQ-  We decided on a strategy of ` reinforcing the PC business , focusing on the PC business ' in a strategic meeting early this year ,  -RDQ-  said Guo , who heads Lenovo 's northern China marketing department .",n't,very,surprised,n't,very,surprised,22,24,25,"{'lemma': 'surprised', 'ix': 25, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'reply'}","{'lemma': 'not', 'ix': 22, 'xpos': 'RB', 'deprel': 'neg', 'head': 'surprised'}",neg,"{'lemma': 'surprised', 'ix': 25, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'reply'}","{'lemma': 'very', 'ix': 24, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'surprised'}",advmod,apw_eng_200412,22-24-25,immediateNeg
apw_eng_20041203_0140_4:3-4-5,Further details were not immediately available .,further detail be not immediately available .,,apw_eng_20041203_0140_4,"Six of the 55 injured have been hospitalized , including a 17-year-old boy reported in serious condition , the police said .",further details were not immediately available .,further detail be not immediately available .,,not,immediately,available,not,immediately,available,3,4,5,"{'lemma': 'available', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'available'}",neg,"{'lemma': 'available', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'available'}",advmod,apw_eng_200412,3-4-5,immediateNeg
apw_eng_20041203_0123_10:10-12-13,"The personalities of the two men , though , could n't be more different .","the personality of the two man , though , could not be more different .",,apw_eng_20041203_0123_10,"Robinson himself is building a horse exhibition arena near Temecula , which is about halfway between Los Angeles and San Diego .","the personalities of the two men , though , could n't be more different .","the personality of the two man , though , could not be more different .","While the governor is the consummate showman and backslapper , Robinson  -LBQ-  is a bit of a recluse ,  -RDQ-  Moulton said .",n't,more,different,n't,more,different,10,12,13,"{'lemma': 'different', 'ix': 13, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 10, 'xpos': 'RB', 'deprel': 'neg', 'head': 'different'}",neg,"{'lemma': 'different', 'ix': 13, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'more', 'ix': 12, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'different'}",advmod,apw_eng_200412,10-12-13,immediateNeg
apw_eng_20041203_0026_12:11-13-14,"By a 13-4 vote , federal advisers said that benefit was not  -LBQ-  clinically meaningful .  -RDQ-","by a 13-4 vote , federal adviser say that benefit be not `` clinically meaningful . ''",,apw_eng_20041203_0026_12,"It took 100 women using Intrinsa for 15 of them to experience a beneficial effect due to testosterone , said Dan Shemas , director of the FDA 's division of reproductive and urologic drugs .","by a 13-4 vote , federal advisers said that benefit was not `` clinically meaningful . ''","by a 13-4 vote , federal adviser say that benefit be not `` clinically meaningful . ''",Agency officials also noted a lack of controlled safety data for women who had used Intrinsa for more than six months .,not,clinically,meaningful,not,clinically,meaningful,11,13,14,"{'lemma': 'meaningful', 'ix': 14, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'neg', 'head': 'meaningful'}",neg,"{'lemma': 'meaningful', 'ix': 14, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'clinically', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'meaningful'}",advmod,apw_eng_200412,11-13-14,immediateNeg
apw_eng_20041203_0012_71:3-4-5,-LBQ-  There are not very many people left that can give us a firsthand view of Hemingway .,`` there be not very many people leave that can give we a firsthand view of Hemingway .,,apw_eng_20041203_0012_71,She said Valerie Hemingway 's book is a valuable contribution to the canon of information about the writer .,`` There are not very many people left that can give us a firsthand view of Hemingway .,`` there be not very many people leave that can give we a firsthand view of Hemingway .,"She was very young when she knew him and her relationship was very important to him , and I think she told her story with dignity and insight ,  -RDQ-  Spanier said .",not,very,many,not,very,many,3,4,5,"{'lemma': 'many', 'ix': 5, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'people'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'many'}",neg,"{'lemma': 'many', 'ix': 5, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'people'}","{'lemma': 'very', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'many'}",advmod,apw_eng_200412,3-4-5,immediateNeg
apw_eng_20041202_0077_3:37-38-39,The lawyers argue there is no historical evidence supporting claims that Alexander had male lovers and had threatened to go to court and ask that a disclaimer be shown before the filming warning audiences that it was not historically accurate .,the lawyer argue there be no historical evidence support claim that Alexander have male lover and had threaten to go to court and ask that a disclaimer be show before the film warning audience that it be not historically accurate .,,apw_eng_20041202_0077_3,"The Oliver Stone epic _ which opened to mixed reviews in the United States on Nov. 24 _ will be released here Friday , and in the 173-minute film , Alexander has an intimate relationship with a male childhood friend .",the lawyers argue there is no historical evidence supporting claims that Alexander had male lovers and had threatened to go to court and ask that a disclaimer be shown before the filming warning audiences that it was not historically accurate .,the lawyer argue there be no historical evidence support claim that Alexander have male lover and had threaten to go to court and ask that a disclaimer be show before the film warning audience that it be not historically accurate .,"But after a special screening Friday , the group of 25 lawyers decided not to pursue legal options .",not,historically,accurate,not,historically,accurate,37,38,39,"{'lemma': 'accurate', 'ix': 39, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'show'}","{'lemma': 'not', 'ix': 37, 'xpos': 'RB', 'deprel': 'neg', 'head': 'accurate'}",neg,"{'lemma': 'accurate', 'ix': 39, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'show'}","{'lemma': 'historically', 'ix': 38, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'accurate'}",advmod,apw_eng_200412,37-38-39,immediateNeg
apw_eng_20041202_0053_21:4-5-6,"Miller said he was n't as concerned about finishing ahead of Maier , the defending overall champion with whom Miller dueled much of last season before finishing fourth .","Miller say he be not as concerned about finish ahead of Maier , the defend overall champion with whom Miller duel much of last season before finish fourth .",,apw_eng_20041202_0053_21,"-LBQ-  It was not a good run ,  -RDQ-  he shrugged .","Miller said he was n't as concerned about finishing ahead of Maier , the defending overall champion with whom Miller dueled much of last season before finishing fourth .","Miller say he be not as concerned about finish ahead of Maier , the defend overall champion with whom Miller duel much of last season before finish fourth .","-LBQ-  You 're racing for the fastest time , not against somebody ,  -RDQ-  he said .",n't,as,concerned,n't,as,concerned,4,5,6,"{'lemma': 'concerned', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'concerned'}",neg,"{'lemma': 'concerned', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'as', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'concerned'}",advmod,apw_eng_200412,4-5-6,immediateNeg
apw_eng_20041202_0007_18:35-36-37,"Andrew Lebow , senior vice president at Man Financial Inc. in New York , said that while the nation 's supply of heating oil remains tight for this time of year , the situation is not as dire as feared due to the relatively mild fall so far in the Northeast and Midwest , the main consuming regions for heating oil .","Andrew Lebow , senior vice president at Man Financial Inc. in New York , say that while the nation 's supply of heating oil remain tight for this time of year , the situation be not as dire as fear due to the relatively mild fall so far in the Northeast and Midwest , the main consuming region for heating oil .",,apw_eng_20041202_0007_18,"U.S. crude oil inventories grew by 900,000 barrels last week to 293.3 million barrels .","Andrew Lebow , senior vice president at Man Financial Inc. in New York , said that while the nation 's supply of heating oil remains tight for this time of year , the situation is not as dire as feared due to the relatively mild fall so far in the Northeast and Midwest , the main consuming regions for heating oil .","Andrew Lebow , senior vice president at Man Financial Inc. in New York , say that while the nation 's supply of heating oil remain tight for this time of year , the situation be not as dire as fear due to the relatively mild fall so far in the Northeast and Midwest , the main consuming region for heating oil .","-LBQ-  The need for that cushion becomes less and less ,  -RDQ-  he said .",not,as,dire,not,as,dire,35,36,37,"{'lemma': 'dire', 'ix': 37, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 35, 'xpos': 'RB', 'deprel': 'neg', 'head': 'dire'}",neg,"{'lemma': 'dire', 'ix': 37, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'as', 'ix': 36, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'dire'}",advmod,apw_eng_200412,35-36-37,immediateNeg
apw_eng_20041201_0380_24:26-28-29,"Moreover , the National Weather Service is not forecasting a particularly frigid winter and so , while heating oil supplies are tight , the situation does not seem as bad as it did in late October , when oil prices had a peak settlement price of $ 55.17 a barrel .","moreover , the National Weather Service is not forecast a particularly frigid winter and so , while heating oil supplies be tight , the situation does not seem as bad as it do in late October , when oil price have a peak settlement price of $ 55.17 a barrel .",,apw_eng_20041201_0380_24,"But with little cold weather to speak of this fall in the Northeast and Midwest , traders have been confronted with the reality that home-heating demand has not been as strong as they had feared .","moreover , the National Weather Service is not forecasting a particularly frigid winter and so , while heating oil supplies are tight , the situation does not seem as bad as it did in late October , when oil prices had a peak settlement price of $ 55.17 a barrel .","moreover , the National Weather Service is not forecast a particularly frigid winter and so , while heating oil supplies be tight , the situation does not seem as bad as it do in late October , when oil price have a peak settlement price of $ 55.17 a barrel .","-LBQ-  Refiners are doing everything possible to try to recover from these low stock levels ,  -RDQ-  said Tom Bentz , a broker at BNP Paribas Commodity Futures in New York .",not,as,bad,not,as,bad,26,28,29,"{'lemma': 'bad', 'ix': 29, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'forecast'}","{'lemma': 'not', 'ix': 26, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 29, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'forecast'}","{'lemma': 'as', 'ix': 28, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,apw_eng_200412,26-28-29,immediateNeg
apw_eng_20041201_0380_23:27-29-30,"But with little cold weather to speak of this fall in the Northeast and Midwest , traders have been confronted with the reality that home-heating demand has not been as strong as they had feared .","but with little cold weather to speak of this fall in the Northeast and Midwest , trader have been confront with the reality that home-heating demand has not be as strong as they had fear .",,apw_eng_20041201_0380_23,"If colder-than-expected temperatures arrive , driving up heating oil demand , it will become even harder to close the year-on-year distillate supply gap .","but with little cold weather to speak of this fall in the Northeast and Midwest , traders have been confronted with the reality that home-heating demand has not been as strong as they had feared .","but with little cold weather to speak of this fall in the Northeast and Midwest , trader have been confront with the reality that home-heating demand has not be as strong as they had fear .","Moreover , the National Weather Service is not forecasting a particularly frigid winter and so , while heating oil supplies are tight , the situation does not seem as bad as it did in late October , when oil prices had a peak settlement price of $ 55.17 a barrel .",not,as,strong,not,as,strong,27,29,30,"{'lemma': 'strong', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'reality'}","{'lemma': 'not', 'ix': 27, 'xpos': 'RB', 'deprel': 'neg', 'head': 'strong'}",neg,"{'lemma': 'strong', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'reality'}","{'lemma': 'as', 'ix': 29, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strong'}",advmod,apw_eng_200412,27-29-30,immediateNeg
apw_eng_20041201_0373_9:2-3-4,It was not immediately clear whether the agreement extended to the massive round-the-clock vigil by pro-Yushchenko protesters who 've set up giant tent camps in Kiev 's capital .,it be not immediately clear whether the agreement extend to the massive round-the-clock vigil by pro-yushchenko protester who 've set up giant tent camp in Kiev 's capital .,,apw_eng_20041201_0373_9,"Under Wednesday night 's deal , Yushchenko must immediately lift the blockade of the presidential administration and Cabinet that has paralyzed the government for 10 days .",it was not immediately clear whether the agreement extended to the massive round-the-clock vigil by pro-Yushchenko protesters who 've set up giant tent camps in Kiev 's capital .,it be not immediately clear whether the agreement extend to the massive round-the-clock vigil by pro-yushchenko protester who 've set up giant tent camp in Kiev 's capital .,"Yushchenko has refused to recognize the official results of the Nov. 21 runoff , claiming widespread fraud , a charge backed by many international monitors and Western governments .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041201_0356_3:23-26-27,The Corsican whose diminutive size masked an enormous continental ambition is back in the news for the bicentennial _ and the timing could n't have been more fitting for a country searching for its role in an expanded 25-member European Union and a world led by the United States .,the Corsican whose diminutive size mask a enormous continental ambition be back in the news for the bicentennial _ and the timing could not have be more fitting for a country search for its role in a expand 25-member European Union and a world lead by the United States .,,apw_eng_20041201_0356_3,"The French are n't exactly pining for the return of their 19th century empire , but the 200th anniversary Thursday of Napoleon Bonaparte 's crowning as emperor is a reminder of their country 's former glory .",the Corsican whose diminutive size masked an enormous continental ambition is back in the news for the bicentennial _ and the timing could n't have been more fitting for a country searching for its role in an expanded 25-member European Union and a world led by the United States .,the Corsican whose diminutive size mask a enormous continental ambition be back in the news for the bicentennial _ and the timing could not have be more fitting for a country search for its role in a expand 25-member European Union and a world lead by the United States .,"-LBQ-  History has been a little hard on the French lately ,  -RDQ-  said Steven Englund , an American award-winning biographer of Napoleon ,  -LBQ-  and I think they 're looking for reasons to celebrate their own history .  -RDQ-",n't,more,fitting,n't,more,fitting,23,26,27,"{'lemma': 'fitting', 'ix': 27, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}","{'lemma': 'not', 'ix': 23, 'xpos': 'RB', 'deprel': 'neg', 'head': 'fitting'}",neg,"{'lemma': 'fitting', 'ix': 27, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}","{'lemma': 'more', 'ix': 26, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'fitting'}",advmod,apw_eng_200412,23-26-27,immediateNeg
apw_eng_20041201_0346_8:2-3-4,"It was not immediately clear whether the agreement extended to massive pro-Yushchenko protests in Kiev 's central square , but Yushchenko said that his supporters would n't let up until the conflicting parties agree on terms for a new vote .","it be not immediately clear whether the agreement extend to massive pro-yushchenko protest in Kiev 's central square , but Yushchenko say that he supporter would not let up until the conflicting party agree on term for a new vote .",,apw_eng_20041201_0346_8,"Under a deal Yushchenko signed after talks with Yanukovych , Kuchma and European envoys , the blockade that has paralyzed the government _ surrounding the presidential administration and Cabinet in Kiev _ must be lifted immediately .","it was not immediately clear whether the agreement extended to massive pro-Yushchenko protests in Kiev 's central square , but Yushchenko said that his supporters would n't let up until the conflicting parties agree on terms for a new vote .","it be not immediately clear whether the agreement extend to massive pro-yushchenko protest in Kiev 's central square , but Yushchenko say that he supporter would not let up until the conflicting party agree on term for a new vote .","-LBQ-  Protests in the streets will of course continue ,  -RDQ-  Yushchenko said after the talks at the Mariinsky Palace presidential residence .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041201_0345_16:14-15-16,"Though he became secretary general of Fatah in the West Bank , he was not very influential , mainly in charge of running party candidates in university elections .","though he become secretary general of Fatah in the West Bank , he be not very influential , mainly in charge of run party candidate in university election .",,apw_eng_20041201_0345_16,"Barghouti supported those accords , advocated a Palestinian state alongside Israel and had close ties to Israeli peace activists .","though he became secretary general of Fatah in the West Bank , he was not very influential , mainly in charge of running party candidates in university elections .","though he become secretary general of Fatah in the West Bank , he be not very influential , mainly in charge of run party candidate in university election .","At one point , Barghouti arrived at Arafat 's headquarters in Ramallah for a meeting .",not,very,influential,not,very,influential,14,15,16,"{'lemma': 'influential', 'ix': 16, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'influential'}",neg,"{'lemma': 'influential', 'ix': 16, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'very', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'influential'}",advmod,apw_eng_200412,14-15-16,immediateNeg
apw_eng_20041201_0331_3:2-3-4,"It was not immediately clear whether Yushchenko was calling for a re-vote of the Nov. 21 runoff that pitted him against Yanukovych or a new first round , with other candidates taking part .","it be not immediately clear whether Yushchenko was call for a re-vote of the Nov. 21 runoff that pit he against Yanukovych or a new first round , with other candidate take part .",,apw_eng_20041201_0331_3,"After talks with the presidential runoff 's officially declared winner , Viktor Yanukovych , outgoing President Leonid Kuchma and European envoys , Yushchenko proposed that a new vote be held Dec. 19 to resolve the crisis over the disputed balloting .","it was not immediately clear whether Yushchenko was calling for a re-vote of the Nov. 21 runoff that pitted him against Yanukovych or a new first round , with other candidates taking part .","it be not immediately clear whether Yushchenko was call for a re-vote of the Nov. 21 runoff that pit he against Yanukovych or a new first round , with other candidate take part .","His supporters have pressed for a re-vote of the runoff , while Kuchma has said a whole new election should be held .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
